ref_bacen;nu_ordem;cnpj_if;dt_emissao;dt_vencimento;cd_inst_credito;cd_categ_emitente;cd_fonte_recurso;cnpj_agente_invest;cd_estado;cd_ref_bacen_investimento;cd_tipo_seguro;cd_empreendimento;cd_programa;cd_tipo_encarg_financ;cd_tipo_irrigacao;cd_tipo_agricultura;cd_fase_ciclo_producao;cd_tipo_cultivo;cd_tipo_intgr_consor;cd_tipo_grao_semente;vl_aliq_proagro;vl_juros;vl_prestacao_investimento;vl_prev_prod;vl_quantidade;vl_receita_bruta_esperada;vl_parc_credito;vl_rec_proprio;vl_perc_risco_stn;vl_perc_risco_fundo_const;vl_rec_proprio_srv;vl_area_financ;cd_subprograma;vl_produtiv_obtida;dt_fim_colheita;dt_fim_plantio;dt_inic_colheita;dt_inic_plantio;vl_juros_enc_finan_posfix;vl_perc_custo_efet_total;cd_contrato_stn;cd_cnpj_cadastrante;vl_area_informada;cd_ciclo_cultivar;cd_tipo_solo;pc_bonus_car
517256934;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;RN;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1050.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256934;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;RN;;9;23145540957408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;400.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256934;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;RN;;9;13907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256934;4;07237373;2024-01-03;2027-01-03;5;2222;0502;;RN;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256935;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;RN;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256936;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23271920000002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256937;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271080005002;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;5000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256937;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256938;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23275580000002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5600.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256938;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;400.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256939;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2700.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256939;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147705000408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;4300.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256939;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;5000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256940;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23275580000002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;9600.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256940;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23147694000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;400.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256941;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;300.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256941;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271080005002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;7200.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256941;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2500.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256942;1;32983165;2024-01-03;2025-12-23;5;3333;0430;;MT;;9;22311300000408;0999;5;00;0;57;00;0;0;;3.00;;14000.00;28.00;174020.00;84000.00;;;;;99.91;;;;;;;;;;01181521;99.91;;;
517256943;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256944;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256945;1;07237373;2024-01-03;2026-07-03;5;4444;0502;;MA;;9;22371300074408;0999;9;00;0;00;00;0;0;;8.01;;300.00;300.00;1000000.00;663300.00;;0.00;50.00;;501.40;;;;;;;;7.99;;;501.40;;;
517256946;1;02144899;2024-01-03;2025-11-21;4;2222;0403;;RO;;9;22311300000408;0001;9;00;0;57;00;0;0;;6.00;;7140.00;17.00;46624.20;23800.00;0.00;;;;22.61;0001;;;;;;;6.21;2023756100275;02038232;22.61;;;
517256947;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23147715000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;300.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256947;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23901070108408;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;2300.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256947;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23276760000002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;3200.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256947;4;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271080005002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;6200.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256948;1;00000000;2024-01-03;2030-12-25;5;3333;0430;;SP;;9;13147080215002;0999;5;00;0;00;00;0;0;;3.75;;;1.00;;300000.00;0.00;0.00;0.00;;0.00;;;;;;;;4.00;;;0.00;;;
517256949;1;00000000;2024-01-03;2024-12-20;10;2222;0201;;RS;;9;22386760951408;0001;9;00;0;51;00;0;0;;6.00;;4015.00;50.00;81768.50;38784.50;0.00;0.00;0.00;;0.50;0001;;;;;;;6.42;;;0.50;;;
517256950;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256951;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256952;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23275580000002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256952;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;13105760168408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;1800.00;;0.00;100.00;;1.00;0056;;;;;;;;;;1.00;;;
517256952;3;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23147694000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;200.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256953;1;01181521;2024-01-03;2031-12-15;5;2222;0505;;SC;;9;23271300193002;0001;9;00;0;00;00;0;0;;6.00;;;8.00;;48000.00;;;;;3.51;0002;;;;;;;;2023007301470;;3.51;;;
517256954;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;8000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256954;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23144020109408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256955;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23275580074002;0001;9;00;0;00;00;0;0;;0.50;;;3.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256955;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;PI;;9;23140846000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;2000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256956;1;37442605;2024-01-03;2025-12-23;5;3333;0201;;MT;;9;22311300000408;0050;9;00;0;57;00;0;0;;8.00;;47730.00;129.00;405705.00;199950.00;;;;;74.42;;;;;;;;;;01181521;74.42;;;
517256957;1;24654881;2024-01-03;2028-12-28;5;3333;0431;;TO;;9;23907710108408;0050;9;00;0;00;00;0;0;;8.00;;;2.00;;112236.25;;;;;18.28;;;;;;;;;2023748400152;01181521;18.28;;;
517256958;1;84974278;2024-01-03;2024-07-05;5;2222;0201;;PR;;2;12016720000011;0001;9;01;7;22;00;2;8;6.50;6.00;;38.30;;83866.05;36757.32;28338.17;;;0.00;4.81;0001;;2024-04-06;2023-12-06;2024-04-06;2023-12-06;;;;01181521;8.51;1;15;
517256960;1;00000000;2024-01-03;2024-12-12;5;3333;0430;;SC;;9;22371300190408;0999;9;00;0;00;00;0;0;;12.50;;59064.43;11.00;140893.50;99720.44;0.00;0.00;0.00;;0.03;;;;;;;;13.53;;;0.03;;;
517256961;1;00000000;2024-01-03;2024-12-05;10;2222;0300;;BA;;9;22371300951408;0001;9;00;0;24;00;0;0;;6.00;;3209.62;25.00;70016.25;41031.79;0.00;0.00;0.00;;20.00;0001;;;;;;;6.44;2023001200375;;20.00;;;
517256962;1;00000000;2024-01-03;2024-08-18;10;2222;0201;00000000;SC;20180022889;2;12015080000011;0001;9;01;7;22;00;2;8;7.90;4.00;1134.00;7.87;;7560.00;4686.29;0.00;0.00;0.00;1361.71;1.05;0001;;2024-05-30;2024-01-20;2024-05-01;2024-01-08;;29.77;;;1.05;1;3;
517256963;1;00000000;2024-01-03;2024-12-23;1;3333;0430;;RS;;9;22371300951408;0999;9;00;0;51;00;0;0;;12.00;;40940.73;447.00;879137.25;599954.46;0.00;0.00;0.00;;112.23;;;;;;;;13.07;;;112.23;;;
517256965;1;00000000;2024-01-03;2024-12-27;5;3333;0430;;MG;;9;22371300190408;0999;9;00;0;00;00;0;0;;12.50;;102281.40;30.00;278954.10;174179.29;0.00;0.00;0.00;;0.08;;;;;;;;13.56;;;0.08;;;
517256966;1;00000000;2024-01-03;2024-10-01;10;2222;0201;;PR;;2;12013560000021;0001;9;01;3;22;00;2;8;3.00;4.00;;7.18;;22186.20;12438.34;0.00;0.00;0.00;5310.62;3.59;0001;;2024-05-28;2024-02-28;2024-05-10;2024-02-05;;11.84;;;3.59;2;3;
517256967;1;07237373;2024-01-03;2034-01-03;5;2222;0502;;CE;;9;13140854000408;0999;9;00;0;00;00;0;0;;7.79;;;1.00;;10000.00;;0.00;50.00;;0.00;;;;;;;;7.77;;;0.00;;;
517256967;2;07237373;2024-01-03;2034-01-03;5;2222;0502;;CE;;9;13144000012408;0999;9;00;0;00;00;0;0;;7.79;;;1.00;;9000.00;;0.00;50.00;;0.00;;;;;;;;7.77;;;0.00;;;
517256967;3;07237373;2024-01-03;2034-01-03;5;2222;0502;;CE;;9;13144860233002;0999;9;00;0;00;00;0;0;;7.79;;;1.00;;9000.00;;0.00;50.00;;0.00;;;;;;;;7.77;;;0.00;;;
517256967;4;07237373;2024-01-03;2034-01-03;5;2222;0502;;CE;;9;13144900145408;0999;9;00;0;00;00;0;0;;7.79;;;1.00;;7000.00;;0.00;50.00;;0.00;;;;;;;;7.77;;;0.00;;;
517256968;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256969;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;2.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256970;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256971;1;81607046;2024-01-03;2024-12-13;5;2222;0403;;RS;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;22500.00;5.00;49500.00;17025.00;0.00;;;;0.16;0001;;;;;;;4.42;2023756100474;02038232;0.16;;;
517256972;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256973;1;79342069;2024-01-03;2024-11-01;5;3333;0201;;PR;;1;12015080000021;0050;9;01;7;22;00;2;8;10.00;8.00;;528.09;;475279.20;243139.74;;;;;79.56;;;2024-09-02;2024-03-31;2024-08-01;2024-03-01;;;;01181521;79.56;1;2;
517256974;1;82527557;2024-01-03;2030-12-15;5;2222;0300;;SP;;9;13147080215002;0001;9;00;0;00;00;0;0;;5.00;;;1.00;;154000.00;;;;;0.00;0002;;;;;;;;2023748200473;01181521;0.00;;;
517256975;1;92702067;2024-01-03;2024-10-15;1;2222;0201;;RS;;2;12016720000011;0001;9;01;5;22;00;2;8;6.50;5.00;;62.37;;149688.00;66973.50;;;;0.00;16.35;0001;;2024-05-10;2023-12-30;2024-03-15;2023-12-18;;;;;16.35;2;16;
517256977;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;4000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256977;2;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300079002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;6000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517256978;1;79342069;2024-01-03;2029-01-02;5;3333;0430;;SP;;9;23151820000002;0999;9;00;0;00;00;0;0;;14.00;;;1.00;;217000.00;;;;;0.00;;;;;;;;;;01181521;0.00;;;
517256980;1;79342069;2024-01-03;2029-01-02;5;3333;0431;;PR;;9;13142700215002;0050;9;00;0;00;00;0;0;;8.00;;;1.00;;280000.00;;;;;0.00;;;;;;;;;2023748400152;01181521;0.00;;;
517256981;1;89990501;2024-01-03;2031-11-28;5;3333;0300;;RS;;9;13147694000408;0050;9;00;0;00;00;0;0;;8.00;;;1.00;;286000.00;;;;;0.00;;;;;;;;;2023748200152;01181521;0.00;;;
517256982;1;00000000;2024-01-03;2025-01-01;10;2222;0201;;SC;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;71000.33;17.00;155441.77;97270.67;0.00;0.00;0.00;;2.52;0001;;;;;;;4.40;;;2.52;;;
517256983;1;00000000;2024-01-03;2024-11-27;10;2222;0300;;SE;;2;12016940148043;0001;9;02;3;00;00;2;0;5.00;4.00;;59.25;;142200.00;25772.78;0.00;0.00;0.00;40000.00;0.79;0001;;2024-03-24;2024-01-11;2024-03-20;2024-01-10;;21.59;2023001200374;;0.79;;;
517256984;1;00000000;2024-01-03;2024-12-26;10;2222;0431;;RJ;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;21008.23;14.00;60985.00;46980.53;0.00;0.00;0.00;;9.97;0001;;;;;;;4.40;2023001400474;;9.97;;;
517256985;1;00000000;2024-01-03;2024-10-10;1;4444;0430;;MS;;1;12015080000021;0999;9;01;3;22;00;2;8;7.00;12.10;;478.70;;335090.67;240766.95;0.00;0.00;0.00;;95.74;;;2024-08-15;2024-03-31;2024-08-01;2024-03-15;;22.93;;;95.74;1;2;
517256986;1;00000000;2024-01-03;2025-12-23;4;3333;0300;;SE;;9;22311300000408;0999;9;00;0;57;00;0;0;;12.00;;5386.40;10.00;48221.20;28818.44;0.00;0.00;0.00;;3.59;;;;;;;;12.49;2023001200140;;3.59;;;
517256987;1;00000000;2024-01-03;2024-07-22;10;2222;0201;;RS;;2;12016720000011;0001;9;01;7;22;00;2;8;6.50;6.00;;66.22;;139072.50;70065.52;0.00;0.00;0.00;0.00;17.66;0001;;2024-04-30;2024-01-10;2024-04-01;2024-01-05;;22.13;;;17.66;1;14;
517256988;1;78825270;2024-01-03;2024-12-20;5;3333;0300;;SC;;1;12011160502041;0050;9;01;3;22;00;2;0;6.00;8.00;;495.00;;598950.00;334999.50;0.00;;;;16.46;;;2024-12-19;;2024-10-21;;;8.42;2023756200145;02038232;16.46;11;2;
517256989;1;07318874;2024-01-03;2024-08-30;1;3333;0201;;PR;;1;12015080000021;0050;9;01;7;22;00;2;8;10.00;8.00;;219.70;;195533.00;108520.75;0.00;;;;33.73;;;2024-07-18;2024-03-20;2024-07-01;2024-03-03;;8.64;;02038232;33.73;1;3;
517256992;1;07237373;2024-01-03;2034-01-03;5;3333;0502;;MG;;9;23271300078002;0001;9;00;0;00;00;0;0;;6.00;;;23.00;;80270.00;;0.00;50.00;;8.62;0002;;;;;;;6.00;;;8.62;;;
517256992;2;07237373;2024-01-03;2034-01-03;5;3333;0502;;MG;;9;23907710108408;0001;9;00;0;00;00;0;0;;6.00;;;2.00;;19700.00;;0.00;50.00;;8.62;0002;;;;;;;6.00;;;8.62;;;
517256993;1;00360305;2024-01-03;2025-01-02;1;3333;0303;;ES;;9;11201580260008;0999;9;00;0;00;00;0;0;;12.00;;;100.00;;1000000.00;;0.00;0.00;;0.00;;;;;;;;;;;0.00;;;
517256994;1;25353939;2024-01-03;2024-11-19;4;2222;0300;;MG;;3;12011580048041;0050;9;00;3;22;03;2;8;;8.00;;6.57;;89746.20;48000.00;181.20;;;;2.17;;;2024-07-10;;2024-05-15;;;8.47;2023756200145;02038232;2.18;11;3;
517256996;1;81011686;2024-01-03;2028-05-22;5;2222;0430;;SC;;9;13147080215002;0999;9;00;0;00;00;0;0;;13.00;;;1.00;;273146.00;96854.00;;;;0.00;;;;;;;;13.21;;02038232;0.00;;;
517256997;1;00000000;2024-01-03;2024-08-30;5;3333;0430;;ES;;9;11251580048002;0999;9;00;0;00;00;0;8;;12.80;;;9600.00;;99900.00;25180.32;0.00;0.00;;0.00;;;;;;;;15.15;;;0.00;;;
517256998;1;00000000;2024-01-03;2025-12-23;10;2222;0431;;BA;;9;22311300000408;0001;9;00;0;57;00;0;0;;6.00;;21934.30;43.00;163688.96;98542.67;0.00;0.00;0.00;;9.99;0001;;;;;;;7.09;2023001400375;;9.99;;;
517256999;1;00000000;2024-01-03;2024-12-10;10;2222;0201;;PR;;9;22371300074408;0001;9;00;0;57;00;0;0;;6.00;;25788.51;57.00;222644.85;58314.42;0.00;0.00;0.00;;0.39;0001;;;;;;;6.43;;;0.39;;;
517257000;1;00000000;2024-01-03;2025-01-01;10;2222;0201;;RJ;;2;12016940148043;0001;9;04;3;22;00;2;0;5.00;4.00;;22.50;;59625.00;16914.55;0.00;0.00;0.00;30785.45;0.50;0001;;2024-09-30;2024-03-30;2024-09-15;2024-03-15;;21.66;;;0.50;;;
517257001;1;00000000;2024-01-03;2025-01-01;10;2222;0201;;MG;;2;12015120000043;0001;9;02;3;00;00;2;0;5.00;4.00;;13.75;;135850.00;63389.78;0.00;0.00;0.00;40000.00;0.25;0001;;2024-04-30;2024-02-23;2024-03-25;2024-01-15;;13.70;;;0.25;;;
517257002;1;00000000;2024-01-03;2028-11-22;5;3333;0430;;PR;;9;23151800000002;0999;9;00;0;00;00;0;0;;19.00;;;1.00;;173774.00;173774.00;0.00;0.00;;0.00;;;;;;;;22.92;;;0.00;;;
517257003;1;00000000;2024-01-03;2024-08-26;10;2222;0201;;RS;;2;12015080000011;0001;9;01;3;22;00;2;8;7.90;6.00;;37.42;;32559.75;25357.13;0.00;0.00;0.00;690.67;4.99;0001;;2024-05-30;2024-01-15;2024-05-20;2024-01-06;;22.34;;;4.99;1;2;
517257004;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257005;1;07237373;2024-01-03;2032-01-15;5;2222;0502;;CE;;9;23144860022002;0999;9;00;0;00;00;0;0;;7.79;;;1.00;;63000.00;;;;;0.00;;;;;;;;7.77;;;0.00;;;
517257006;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257007;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23906050000408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257008;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23907710108408;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;10000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257009;1;00360305;2024-01-03;2024-09-25;3;3333;0201;;PR;;1;12015080000021;0050;9;01;0;00;00;0;0;10.00;7.50;;75.95;;78990.91;57202.98;;0.00;0.00;;10.88;;;2024-07-30;2024-02-27;2024-07-15;2024-02-25;;;;;10.88;1;3;
517257010;1;81706616;2024-01-03;2024-10-25;5;3333;0201;;PR;;3;12015080000021;0050;9;01;7;22;00;2;8;;8.00;;348.48;;313632.00;219604.00;;;;;58.12;;;2024-08-30;2024-03-20;2024-07-30;2024-03-01;;;;01181521;58.12;1;3;
517257011;1;07237373;2024-01-03;2032-01-03;5;3333;0502;;PE;;9;23271300078002;0999;9;00;0;00;00;0;0;;7.79;;;37.00;;220440.00;;0.00;50.00;;38.78;;;;;;;;7.77;;;38.78;;;
517257011;2;07237373;2024-01-03;2032-01-03;5;3333;0502;;PE;;9;23271300079002;0999;9;00;0;00;00;0;0;;7.79;;;1.00;;6000.00;;0.00;50.00;;40.33;;;;;;;;7.77;;;40.33;;;
517257012;1;00360305;2024-01-03;2025-01-02;3;3333;0201;;PR;;9;22371300190408;0050;9;00;0;00;00;0;0;;7.50;;370110.00;110.00;1028905.80;624995.25;0.03;0.00;0.00;;0.79;;;;;;;;;;;0.79;;;
517257013;1;07237373;2024-01-03;2025-01-03;5;2222;0502;;AL;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;22.00;22.00;40000.00;40000.00;;0.00;50.00;;14.93;0001;;;;;;;4.00;;;14.93;;;
517257014;1;07252614;2024-01-03;2024-08-15;5;2222;0505;;RS;;9;22371300074408;0001;9;00;0;56;00;0;0;;6.00;;187.50;15.00;28125.00;22000.00;;;;;0.17;0001;;;;;;;7.11;2023007301475;21198087;0.17;;;
517257015;1;07237373;2024-01-03;2027-01-03;5;2222;0502;;BA;;9;23271300078002;0001;9;00;0;00;00;0;0;;0.50;;;1.00;;12000.00;;0.00;100.00;;0.00;0056;;;;;;;;;;0.00;;;
517257017;1;91884981;2024-01-03;2031-05-15;5;4444;0506;;PR;;9;13142700042002;0999;9;00;0;00;00;0;0;;7.73;;;1.00;;505800.00;56200.00;;;;0.00;;;;;;;7.73;3.09;;;0.00;;;
517257017;2;91884981;2024-01-03;2031-05-15;5;4444;0506;;PR;;9;13142700051002;0999;9;00;0;00;00;0;0;;7.73;;;1.00;;2023200.00;224800.00;;;;0.00;;;;;;;7.73;3.09;;;0.00;;;
517257018;1;78825270;2024-01-03;2024-08-30;5;2222;0403;;SC;;2;12016720000011;0001;9;01;7;22;00;2;8;6.50;6.00;;39.60;;85456.80;41823.65;0.00;;;0.00;10.98;0001;;2024-06-01;2024-01-15;2024-05-26;2024-01-12;;6.62;2023756100475;02038232;10.98;2;15;
517257019;1;90497256;2024-01-03;2024-07-15;5;3333;0201;;RS;;1;12016720000011;0050;9;01;7;22;03;2;8;6.10;8.00;;52.50;;131250.00;60000.00;15118.75;;;;13.98;;;2024-05-24;2023-12-22;2024-04-01;2023-12-22;;;;01181521;17.50;2;16;
517257020;1;00000000;2024-01-03;2026-01-01;10;2222;0201;;MG;;9;22311300000408;0001;9;00;0;57;00;0;0;;6.00;;9384.30;18.00;77165.10;49683.06;0.00;0.00;0.00;;6.52;0001;;;;;;;6.20;;;6.52;;;
517257021;1;00000000;2024-01-03;2025-01-02;10;2222;0201;;SC;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;33411.92;8.00;73149.07;45774.43;0.00;0.00;0.00;;0.04;0001;;;;;;;4.40;;;0.04;;;
517257023;1;00000000;2024-01-03;2025-01-01;10;2222;0300;;MG;;9;22371300190408;0001;9;00;0;00;00;0;0;;4.00;;46210.75;56.00;146841.40;98960.40;0.00;0.00;0.00;;11.29;0001;;;;;;;4.40;2023001200474;;11.29;;;
517257024;1;00000000;2024-01-03;2024-07-01;5;3333;0430;;MG;;9;11256720000002;0999;9;00;0;00;00;0;8;;12.80;;;75000.00;;1050000.00;264852.50;0.00;0.00;;0.00;;;;;;;;15.32;;;0.00;;;
517257025;1;00000000;2024-01-03;2029-01-02;5;3333;0430;;BA;;9;23907710108408;0999;5;00;0;00;00;0;0;;3.25;;;5800.00;;156200.00;0.00;0.00;0.00;;9.02;;;;;;;;3.52;;;9.02;;;
517257025;2;00000000;2024-01-03;2029-01-02;5;3333;0430;;BA;;9;23271300193002;0999;5;00;0;00;00;0;0;;3.25;;;20.00;;160000.00;0.00;0.00;0.00;;4.62;;;;;;;;3.52;;;4.62;;;
517257025;3;00000000;2024-01-03;2029-01-02;5;3333;0430;;BA;;9;23147705000408;0999;5;00;0;00;00;0;0;;3.25;;;6028.00;;42196.00;0.00;0.00;0.00;;0.16;;;;;;;;3.52;;;0.16;;;
517257025;4;00000000;2024-01-03;2029-01-02;5;3333;0430;;BA;;9;23703180110408;0999;5;00;0;00;00;0;0;;3.25;;;52.00;;41600.00;0.00;0.00;0.00;;0.02;;;;;;;;3.52;;;0.02;;;
517257026;1;00000000;2024-01-03;2025-12-12;10;2222;0431;;MA;;9;22311300000408;0001;9;00;0;57;00;0;0;;6.00;;16883.78;38.00;124668.12;84550.67;0.00;0.00;0.00;;19.58;0001;;;;;;;6.21;2023001400375;;19.58;;;
